"","follow","Group.2","dist_btw_bouts","S_makan_cat","OH","Age.of.Youngest.Offspring"
"288",7607,"cat 2_3",15.3012534633385,"cat 2_3","TA",3.843835616
"289",7609,"cat 1_2",43.0440055548641,"cat 1_2","TA",3.846575342
"290",7609,"cat 12_13",23.6158220143442,"cat 12_13","TA",3.846575342
"291",7609,"cat 7_8",27.1913514863536,"cat 7_8","TA",3.846575342
"292",7609,"cat 8_9",237.22340122035,"cat 8_9","TA",3.846575342
"293",7609,"cat 6_7",115.413073689125,"cat 6_7","TA",3.846575342
"294",7609,"cat 9_10",68.4437785495173,"cat 9_10","TA",3.846575342
"295",7609,"cat 2_3",46.1627436810856,"cat 2_3","TA",3.846575342
"296",7609,"cat 5_6",42.0092333498036,"cat 5_6","TA",3.846575342
"297",7609,"cat 3_4",70.6184249530278,"cat 3_4","TA",3.846575342
"298",7609,"cat 11_12",108.448713535899,"cat 11_12","TA",3.846575342
"299",7609,"cat 10_11",70.6681394855665,"cat 10_11","TA",3.846575342
"300",7609,"cat 4_5",56.9973735202394,"cat 4_5","TA",3.846575342
"301",7611,"cat 6_7",144.606927569671,"cat 6_7","TA",3.849315068
"302",7611,"cat 1_2",57.2211901190506,"cat 1_2","TA",3.849315068
"303",7611,"cat 5_6",241.478763591612,"cat 5_6","TA",3.849315068
"304",7611,"cat 7_8",27.4853100943152,"cat 7_8","TA",3.849315068
"305",7611,"cat 4_5",44.480349277785,"cat 4_5","TA",3.849315068
"306",7611,"cat 8_9",40.6224789217822,"cat 8_9","TA",3.849315068
"307",7611,"cat 9_10",25.0954480852542,"cat 9_10","TA",3.849315068
"308",7611,"cat 3_4",16.0984760939178,"cat 3_4","TA",3.849315068
"309",7611,"cat 2_3",48.1230937531022,"cat 2_3","TA",3.849315068
"310",7613,"cat 6_7",43.6066744568043,"cat 6_7","TA",3.852054795
"311",7613,"cat 1_2",165.053961840565,"cat 1_2","TA",3.852054795
"312",7613,"cat 8_9",14.5989417166613,"cat 8_9","TA",3.852054795
"313",7613,"cat 2_3",59.4979509122462,"cat 2_3","TA",3.852054795
"314",7613,"cat 4_5",133.272530725626,"cat 4_5","TA",3.852054795
"315",7613,"cat 7_8",23.3814379927374,"cat 7_8","TA",3.852054795
"316",7613,"cat 5_6",310.544866624393,"cat 5_6","TA",3.852054795
"317",7613,"cat 3_4",191.970287353567,"cat 3_4","TA",3.852054795
"318",7630,"cat 1_2",26.2800027089839,"cat 1_2","TA",3.890410959
"319",7630,"cat 8_9",92.0423433043691,"cat 8_9","TA",3.890410959
"320",7630,"cat 7_8",64.4233284654328,"cat 7_8","TA",3.890410959
"321",7630,"cat 11_12",107.827018260332,"cat 11_12","TA",3.890410959
"322",7630,"cat 6_7",47.9300041358812,"cat 6_7","TA",3.890410959
